-	O
dihydroxyvitamin	O
D3	O
co	O
-	O
operate	O
to	O
promote	O
differentiation	O
of	O
the	O
human	O
promyeloid	O
leukemia	O
cell	O
line	O
HL60	O
to	O
monocytes	O
.	O

A	O
basis	O
for	O
differentiation	O
therapy	O
of	O
leukemias	O
is	O
provided	O
by	O
knowledge	O
of	O
agents	O
which	O
induce	O
specific	O
lineage	O
maturation	O
.	O

That	O
RA	O
promotes	O
both	O
neutrophil	O
and	O
monocyte	O
differentiation	O
has	O
implications	O
for	O
the	O
use	O
of	O
RA	O
and	O
D3	O
in	O
treatment	O
of	O
leukemias	O
and	O
provides	O
insight	O
into	O
mechanisms	O
whereby	O
RAR	O
,	O
VDR	B
and	O
RXR	B
facilitate	O
monocyte	O
differentiation	O
.	O

Thrombin	B
and	O
thrombin	B
receptor	I
agonist	O
peptide	O
induce	O
early	O
events	O
of	O
T	O
cell	O
activation	O
and	O
synergize	O
with	O
TCR	B
cross	O
-	O
linking	O
for	O
CD69	B
expression	O
and	O
interleukin	O
2	O
production	O
.	O

There	O
was	O
a	O
good	O
correlation	O
between	O
thrombin	B
-	O
induced	O
tyrosine	O
phosphorylation	O
of	O
the	O
latter	O
three	O
proteins	O
and	O
Ca2	O
+	O
mobilization	O
.	O

Stress	O
response	O
of	O
senescent	O
T	O
lymphocytes	O
:	O
reduced	O
hsp70	B
is	O
independent	O
of	O
the	O
proliferative	O
block	O
.	O

Senescent	O
human	O
T	O
lymphocyte	O
cultures	O
are	O
unable	O
to	O
undergo	O
proliferation	O
,	O
but	O
show	O
no	O
difference	O
from	O
early	O
passage	O
cells	O
in	O
cytotoxic	O
function	O
or	O
surface	O
antigenic	O
profile	O
.	O

Interestingly	O
,	O
the	O
progressive	O
decline	O
in	O
the	O
heat	O
shock	O
response	O
of	O
cultured	O
T	O
cells	O
correlates	O
with	O
the	O
percent	O
proliferative	O
life	O
span	O
completed	O
rather	O
than	O
with	O
the	O
actual	O
proliferative	O
activity	O
at	O
the	O
time	O
of	O
heat	O
shock	O
.	O

Wortmannin	O
,	O
an	O
inhibitor	O
of	O
receptor	O
-	O
coupled	O
PLD	B
activation	O
,	O
blocked	O
the	O
anti	B
-	I
CD3	I
-	O
induced	O
increases	O
in	O
both	O
PLD	B
activity	O
and	O
AP	B
-	I
1	I
enhancer	I
activity	O
.	O

We	O
found	O
a	O
good	O
correlation	O
in	O
the	O
transfected	O
cells	O
between	O
PLD	B
activation	O
and	O
induction	O
of	O
AP	B
-	I
1	I
enhancer	I
activity	O
under	O
different	O
experimental	O
conditions	O
.	O

We	O
therefore	O
reexamined	O
this	O
issue	O
by	O
using	O
two	O
different	O
experimental	O
approaches	O
that	O
allowed	O
LMP1	B
-	O
induced	O
effects	O
to	O
be	O
monitored	O
immediately	O
following	O
expression	O
of	O
the	O
viral	O
protein	O
and	O
in	O
the	O
absence	O
of	O
selective	O
pressures	O
;	O
activation	O
of	O
the	O
NF	B
-	I
kappa	I
B	I
transcription	B
factor	I
and	O
upregulation	O
of	O
the	O
cell	B
adhesion	I
molecule	I
ICAM	B
-	I
1	I
were	O
used	O
as	O
early	O
indices	O
of	O
LMP1	B
function	O
.	O

In	O
the	O
second	O
approach	O
,	O
we	O
tested	O
the	O
generality	O
of	O
this	O
phenomenon	O
by	O
transiently	O
expressing	O
LMP1	B
from	O
a	O
strong	O
constitutively	O
active	O
promoter	O
in	O
a	O
range	O
of	O
different	O
cell	O
types	O
.	O

In	O
the	O
same	O
experiments	O
,	O
all	O
three	O
non	O
-	O
B	O
-	O
cell	O
lines	O
showed	O
NF	B
-	I
kappa	I
B	I
activation	O
and	O
ICAM	B
-	I
1	I
upregulation	O
but	O
never	O
any	O
effect	O
upon	O
Bcl	B
-	I
2	I
.	O

We	O
found	O
that	O
tyrosine	B
kinase	I
activity	O
was	O
similar	O
for	O
both	O
mAbs	B
over	O
a	O
period	O
of	O
hours	O
.	O

However	O
,	O
the	O
inositol	O
phosphate	O
response	O
was	O
stronger	O
for	O
64	B
.	I
1	I
than	O
for	O
OKT3	B
.	O

To	O
tie	O
these	O
events	O
to	O
gene	O
activation	O
,	O
we	O
measured	O
NF	B
-	I
kappa	I
B	I
and	O
NF	B
-	I
AT	I
activity	O
in	O
the	O
nucleus	O
after	O
anti	B
-	I
CD3	I
stimulation	O
.	O

Both	O
stimuli	O
induced	O
the	O
appearance	O
of	O
the	O
NF	B
-	I
kappa	I
B	I
components	I
(	O
c	B
-	I
Rel	I
,	O
p65	B
(	O
RelA	B
)	O
,	O
and	O
p50	B
(	O
NF	B
-	I
kappa	I
B1	I
)	O
)	O
and	O
NF	B
-	I
kappa	I
B	I
DNA	O
binding	O
activity	O
in	O
the	O
nucleus	O
.	O

From	O
a	O
consecutive	O
series	O
of	O
350	O
cases	O
of	O
adult	O
de	O
novo	O
acute	O
myeloid	O
leukemia	O
(	O
AML	O
)	O
,	O
we	O
identified	O
20	O
cases	O
(	O
6	O
%	O
)	O
with	O
a	O
unique	O
immunophenotype	O
:	O
CD33	O
+	O
,	O
CD56	O
+	O
,	O
CD11a	O
+	O
,	O
CD13lo	O
,	O
CD15lo	O
,	O
CD34	O
+	O
/	O
-	O
,	O
HLA	B
-	I
DR	I
-	O
,	O
CD16	B
-	O
.	O

This	O
was	O
supported	O
by	O
the	O
observation	O
that	O
the	O
down	O
-	O
regulatory	O
capacity	O
of	O
IL	B
-	I
4	I
appeared	O
to	O
be	O
dependent	O
on	O
de	O
novo	O
protein	O
synthesis	O
.	O

Although	O
these	O
data	O
suggest	O
AP	B
-	I
1	I
regulated	O
cytokine	B
mRNA	O
expression	O
,	O
results	O
from	O
PBMo	O
are	O
not	O
in	O
accordance	O
with	O
this	O
notion	O
.	O

These	O
differences	O
may	O
represent	O
different	O
regulatory	O
pathways	O
of	O
the	O
two	O
cell	O
systems	O
.	O

Furthermore	O
,	O
the	O
present	O
results	O
demonstrate	O
clearly	O
that	O
mycoplasma	B
products	I
can	O
have	O
a	O
profound	O
impact	O
on	O
the	O
activation	O
status	O
of	O
eukaryotic	O
cells	O
.	O

Novel	B
membrane	I
receptors	I
for	O
aldosterone	O
in	O
human	O
lymphocytes	O
:	O
a	O
50	B
kDa	I
protein	I
on	O
SDS	O
-	O
PAGE	O
.	O

The	O
novel	O
aldosterone	O
membrane	O
receptor	O
was	O
analyzed	O
on	O
SDS	O
-	O
PAGE	O
after	O
labeling	O
of	O
microsomal	O
membranes	O
from	O
human	O
mononuclear	O
leukocytes	O
with	O
a	O
[	O
125I	O
]	O
-	O
aldosterone	O
-	O
derivative	O
by	O
use	O
of	O
BASED	O
as	O
a	O
photoactivatable	O
crosslinker	O
.	O

Binding	O
of	O
1	O
nM	O
[	O
125I	O
]	O
-	O
aldosterone	O
was	O
found	O
at	O
a	O
molecular	O
weight	O
of	O
approximately	O
50	O
kDa	O
which	O
was	O
absent	O
with	O
1	O
microM	O
cold	O
aldosterone	O
,	O
but	O
not	O
cortisol	O
in	O
the	O
binding	O
media	O
.	O

It	O
,	O
thus	O
,	O
appears	O
as	O
an	O
integral	B
membrane	I
protein	I
.	O

Analysis	O
of	O
the	O
chromatin	O
organization	O
of	O
the	O
integrated	O
human	B
immunodeficiency	I
virus	I
type	I
1	I
(	I
HIV	I
-	I
1	I
)	I
genome	I
has	O
previously	O
revealed	O
a	O
major	B
constitutive	I
DNase	I
I	I
-	I
hypersensitive	I
site	I
associated	O
with	O
the	O
pol	B
gene	I
(	O
E	O
.	O
Verdin	O
,	O
J	O
.	O
Virol	O
.	O
65	O
:	O
6790	O
-	O
6799	O
,	O
1991	O
)	O
.	O

Site	B
D	I
(	O
nt	B
4816	I
to	I
4851	I
)	O
specifically	O
bound	O
a	O
ubiquitously	B
expressed	I
factor	I
.	O

NF	B
-	I
kappa	I
B	I
is	O
a	O
rapidly	O
inducible	O
transcriptional	B
activator	I
that	O
responds	O
to	O
a	O
variety	O
of	O
signals	O
and	O
influences	O
the	O
expression	O
of	O
many	O
genes	O
involved	O
in	O
the	O
immune	O
response	O
.	O

Human	O
herpesvirus	O
6	O
(	O
HHV	O
-	O
6	O
)	O
is	O
a	O
lymphotropic	O
herpesvirus	O
,	O
and	O
in	O
vitro	O
,	O
it	O
can	O
productively	O
infect	O
human	O
CD4	O
+	O
T	O
cells	O
as	O
HIV	O
-	O
1	O
.	O

Sequence	O
analyses	O
show	O
that	O
this	O
protein	O
has	O
significant	O
homology	O
with	O
the	O
human	B
cytomegalovirus	I
UL44	I
gene	I
coding	O
for	O
the	O
ICP36	B
family	I
of	O
early	B
-	I
late	I
-	I
class	I
phosphoprotein	I
.	O

Sequence	O
analyses	O
of	O
pCD41	B
indicate	O
that	O
there	O
are	O
two	O
potential	O
open	B
reading	I
frames	I
(	O
ORFs	B
)	O
,	O
A	B
and	O
B	B
,	O
which	O
are	O
homologous	O
to	O
the	O
ORFs	B
found	O
in	O
the	O
genomic	O
clone	O
pGD41	B
.	O

CD14	B
-	O
mediated	O
translocation	O
of	O
nuclear	B
factor	I
-	I
kappa	I
B	I
induced	O
by	O
lipopolysaccharide	O
does	O
not	O
require	O
tyrosine	B
kinase	I
activity	O
.	O

Nuclear	O
translocation	O
of	O
cytosolic	O
NF	O
-	O
kappa	O
B	O
is	O
correlated	O
with	O
a	O
number	O
of	O
LPS	O
-	O
inducible	O
responses	O
.	O

LPS	O
-	O
stimulated	O
translocation	O
of	O
NF	B
-	I
kappa	I
B	I
in	O
CHO	O
/	O
CD14	O
cells	O
resembled	O
the	O
same	O
response	O
in	O
the	O
murine	O
macrophage	O
-	O
like	O
cell	O
line	O
RAW	O
264	O
.	O
7	O
.	O

The	O
stimulatory	O
effects	O
of	O
gp160	O
are	O
mediated	O
through	O
the	O
CD4	B
molecule	I
,	O
since	O
pretreatment	O
with	O
soluble	O
CD4	B
abrogates	O
its	O
activity	O
.	O

The	O
stimulatory	O
effect	O
of	O
gp160	O
on	O
NF	B
-	I
kappa	I
B	I
activation	O
is	O
protein	O
synthesis	O
independent	O
,	O
is	O
dependent	O
upon	O
protein	O
tyrosine	O
phosphorylation	O
,	O
and	O
abrogated	O
by	O
inhibitors	O
of	O
protein	B
kinase	I
C	I
.	O

No	O
evidence	O
for	O
the	O
expression	O
of	O
the	O
progesterone	B
receptor	I
on	O
peripheral	O
blood	O
lymphocytes	O
during	O
pregnancy	O
[	O
see	O
comments	O
]	O

A	O
role	O
for	O
the	O
progesterone	B
receptor	I
in	O
the	O
mechanism	O
of	O
the	O
known	O
effect	O
of	O
progesterone	O
on	O
peripheral	O
blood	O
lymphocytes	O
is	O
also	O
excluded	O
.	O

In	O
nuclear	O
run	O
-	O
on	O
analysis	O
,	O
such	O
tolerant	O
cells	O
show	O
only	O
a	O
low	O
degree	O
of	O
transcription	O
,	O
indicating	O
that	O
tolerance	O
operates	O
at	O
or	O
upstream	O
of	O
the	O
transcription	O
level	O
.	O

The	O
CD14	B
LPS	O
receptor	O
is	O
,	O
however	O
,	O
up	O
-	O
regulated	O
(	O
not	O
down	O
-	O
regulated	O
)	O
in	O
tolerant	O
cells	O
,	O
and	O
LPS	O
can	O
,	O
in	O
fact	O
,	O
still	O
lead	O
to	O
activation	O
of	O
tolerant	O
cells	O
as	O
evidenced	O
by	O
mobilization	O
of	O
the	O
transcription	B
factor	I
nuclear	B
factor	I
kappa	I
B	I
(	O
NF	B
-	I
kappa	I
B	I
)	O
.	O

Resolution	O
of	O
the	O
NF	B
-	I
kappa	I
B	I
complex	I
in	O
gel	O
shift	O
analysis	O
shows	O
that	O
the	O
binding	B
protein	I
,	O
mobilized	O
in	O
naive	O
Mono	O
Mac	O
6	O
cells	O
,	O
consists	O
mainly	O
of	O
p50	B
-	I
p65	I
heterodimers	I
,	O
while	O
in	O
tolerant	O
cells	O
,	O
the	O
p50	B
homodimer	I
is	O
predominant	O
.	O

This	O
increase	O
in	O
p50	B
homodimers	I
coincides	O
with	O
an	O
increase	O
in	O
p105	B
mRNA	I
,	O
suggestive	O
of	O
a	O
transcriptional	O
up	O
-	O
regulation	O
of	O
p50	B
.	O

Analysis	O
of	O
Oct2	B
-	I
isoform	I
expression	O
in	O
lipopolysaccharide	O
-	O
stimulated	O
B	O
lymphocytes	O
.	O

Oct2	B
-	I
isoform	I
expression	O
in	O
splenic	O
B	O
cells	O
stimulated	O
with	O
lipopolysaccharide	O
or	O
lipopolysaccharide	O
plus	O
phorbol	O
-	O
di	O
-	O
butyrate	O
was	O
analysed	O
by	O
cDNA	O
cloning	O
.	O

A	O
new	O
exon	B
containing	O
a	O
highly	O
basic	O
region	O
(	O
4c	O
)	O
was	O
characterized	O
,	O
between	B
exons	I
4	I
and	I
5	I
.	O

In	O
addition	O
,	O
a	O
new	O
combination	O
isoform	O
containing	O
Oct2a	B
'	I
s	I
amino	I
terminal	I
insert	I
(	O
exon	B
7a	I
)	O
and	O
Oct2b	B
'	I
s	I
carboxy	I
terminal	I
insert	I
(	O
exon	B
13	I
)	O
was	O
found	O
that	O
created	O
a	O
novel	O
large	O
isoform	O
,	O
Oct2ab	B
.	O

Positive	O
regulators	O
of	O
the	O
lineage	O
-	O
specific	O
transcription	B
factor	I
GATA	B
-	I
1	I
in	O
differentiating	O
erythroid	O
cells	O
.	O

Analyses	O
with	O
cultured	O
cells	O
and	O
cell	O
-	O
free	O
systems	O
have	O
provided	O
strong	O
evidence	O
that	O
GATA	B
-	I
1	I
is	O
involved	O
in	O
control	O
of	O
globin	B
gene	I
expression	O
during	O
erythroid	O
differentiation	O
.	O

The	O
role	O
of	O
the	O
human	B
immunodeficiency	I
virus	I
(	I
HIV	I
-	I
1	I
)	I
Nef	I
protein	I
in	O
T	O
cell	O
activation	O
pathways	O
was	O
investigated	O
using	O
a	O
Jurkat	O
CD4	O
+	O
cell	O
line	O
stably	O
transfected	O
with	O
a	O
Nef	O
expression	O
vector	O
.	O

The	O
response	O
of	O
mammalian	O
cells	O
to	O
stress	O
is	O
controlled	O
by	O
transcriptional	B
regulatory	I
proteins	I
such	O
as	O
nuclear	B
factor	I
kappa	I
B	I
(	O
NF	B
-	I
kappa	I
B	I
)	O
to	O
induce	O
a	O
wide	O
variety	O
of	O
early	B
response	I
genes	I
.	O

In	O
comparison	O
to	O
other	O
activators	O
of	O
NF	B
-	I
kappa	I
B	I
such	O
as	O
phorbol	O
myristate	O
acetate	O
or	O
tumor	B
necrosis	I
factor	I
,	O
we	O
did	O
not	O
detect	O
changes	O
in	O
the	O
tyrosine	O
phosphorylation	O
status	O
of	O
I	B
kappa	I
B	I
alpha	I
following	O
treatment	O
with	O
either	O
of	O
these	O
agents	O
.	O

Molecular	O
,	O
biochemical	O
and	O
epidemiological	O
evidence	O
implicate	O
HTLV	O
-	O
I	O
as	O
an	O
etiologic	O
agent	O
of	O
adult	O
T	O
cell	O
leukemia	O
(	O
ATL	O
)	O
.	O

Furthermore	O
,	O
the	O
NFKB2	B
precursor	O
is	O
physically	O
associated	O
with	O
c	B
-	I
Rel	I
and	O
with	O
Tax	B
in	O
HTLV	O
-	O
I	O
infected	O
cells	O
.	O

We	O
have	O
examined	O
the	O
effects	O
of	O
RA	O
on	O
normal	O
hematopoiesis	O
by	O
using	O
early	O
hematopoietic	O
progenitor	O
cells	O
(	O
HPC	O
)	O
stringently	O
purified	O
from	O
adult	O
peripheral	O
blood	O
.	O

This	O
phenomenon	O
is	O
correlated	O
with	O
inhibition	O
of	O
GATA1	B
induction	O
in	O
the	O
early	O
stages	O
of	O
erythropoietic	O
differentiation	O
.	O

We	O
have	O
previously	O
shown	O
that	O
a	O
human	O
B	O
lymphoma	O
cell	O
line	O
,	O
B104	O
,	O
expressed	O
surface	B
IgM	I
(	O
sIgM	B
)	O
and	O
surface	B
IgD	I
(	O
sIgD	B
)	O
,	O
and	O
that	O
crosslinking	O
of	O
sIgM	B
and	O
sIgD	B
by	O
anti	B
-	I
IgM	I
antibody	I
(	I
Ab	I
)	I
and	O
anti	B
-	I
IgD	I
Ab	I
,	O
respectively	O
,	O
induced	O
Ca2	O
+	O
influx	O
to	O
almost	O
the	O
same	O
degree	O
,	O
whereas	O
only	O
sIgM	B
-	O
crosslinking	O
caused	O
B104	O
cell	O
death	O
.	O

Phorbol	O
myristate	O
acetate	O
induced	O
Egr	B
-	I
1	I
mRNA	I
expression	O
but	O
forskolin	O
and	O
dibutyryl	O
cyclic	O
AMP	O
did	O
not	O
.	O

Treatment	O
of	O
human	O
erythrocytes	O
with	O
10	O
microM	O
sodium	O
orthovanadate	O
(	O
NaOV	O
)	O
,	O
an	O
inhibitor	O
of	O
plasma	B
membrane	I
Ca	I
-	I
ATPase	I
and	O
phosphotyrosine	B
phosphatase	I
,	O
decreased	O
parasitemia	O
by	O
30	O
%	O
.	O

Because	O
erythrocytes	O
are	O
anucleated	O
,	O
these	O
results	O
are	O
discussed	O
as	O
evidence	O
for	O
biochemical	O
changes	O
by	O
TCDD	O
without	O
requiring	O
the	O
activation	O
of	O
gene	B
products	I
.	O

Irrespective	O
of	O
the	O
human	O
cell	O
partner	O
used	O
for	O
fusion	O
,	O
a	O
certain	O
number	O
of	O
hybrids	O
lost	O
CD5	B
surface	O
expression	O
over	O
a	O
period	O
of	O
time	O
in	O
culture	O
.	O

Electrophoretic	O
mobility	O
shift	O
assays	O
indicate	O
that	O
MS	B
-	I
2beta	I
and	O
MS	B
-	I
2gamma	I
interact	O
with	O
nuclear	B
factors	I
that	O
are	O
induced	O
during	O
U937	O
differentiation	O
.	O

These	O
factors	O
are	O
detected	O
at	O
the	O
time	O
the	O
CD11b	B
promoter	I
is	O
activated	O
.	O

The	O
presence	O
of	O
multiple	O
potential	O
binding	O
sites	O
for	O
MS	B
-	I
2	I
in	O
the	O
promoter	O
regions	O
of	O
a	O
wide	O
range	O
of	O
genes	O
expressed	O
in	O
mature	O
myeloid	O
cells	O
suggests	O
this	O
factor	O
plays	O
a	O
general	O
role	O
in	O
myeloid	O
differentiation	O
.	O

Acetylsalicylic	O
acid	O
and	O
sodium	O
salicylate	O
inhibit	O
LPS	O
-	O
induced	O
NF	B
-	I
kappa	I
B	I
/	I
c	I
-	I
Rel	I
nuclear	O
translocation	O
,	O
and	O
synthesis	O
of	O
tissue	B
factor	I
(	O
TF	B
)	O
and	O
tumor	B
necrosis	I
factor	I
alfa	I
(	O
TNF	B
-	I
alpha	I
)	O
in	O
human	O
monocytes	O
.	O

Interferon	O
augments	O
PML	B
and	O
PML	B
/	I
RAR	I
alpha	I
expression	O
in	O
normal	O
myeloid	O
and	O
acute	O
promyelocytic	O
cells	O
and	O
cooperates	O
with	O
all	O
-	O
trans	O
retinoic	O
acid	O
to	O
induce	O
maturation	O
of	O
a	O
retinoid	O
-	O
resistant	O
promyelocytic	O
cell	O
line	O
.	O

PML	B
is	O
expressed	O
in	O
diverse	O
tissues	O
and	O
cell	O
lines	O
and	O
localized	O
in	O
the	O
nucleus	O
with	O
a	O
typical	O
speckled	O
pattern	O
.	O

Neutral	B
sphingomyelinase	I
(	O
SMase	B
)	O
can	O
be	O
activated	O
by	O
extracellular	O
signals	O
to	O
produce	O
ceramide	O
,	O
which	O
may	O
affect	O
mitogen	B
-	I
activated	I
protein	I
kinase	I
(	O
MAPK	B
)	O
activities	O
.	O

PMA	O
acted	O
synergistically	O
with	O
ionomycin	O
to	O
activate	O
JNK	B
MAPKs	I
in	O
Jurkat	O
and	O
EL4	O
within	O
10	O
minutes	O
.	O

Ara	O
-	O
C	O
activated	O
JNKs	B
only	O
after	O
prolonged	O
incubation	O
(	O
90	O
-	O
120	O
minutes	O
)	O
.	O

The	O
transmembrane	O
domains	O
are	O
well	O
conserved	O
,	O
but	O
there	O
is	O
striking	O
sequence	O
divergence	O
of	O
the	O
carboxy	B
-	I
terminal	I
cytoplasmic	I
domain	I
essential	O
for	O
B	O
-	O
cell	O
immortalization	O
and	O
interaction	O
with	O
the	O
tumor	B
necrosis	I
factor	I
receptor	I
signaling	O
pathway	O
.	O

Distinct	O
patterns	O
of	O
chromosome	B
1	I
abnormalities	O
were	O
found	O
among	O
the	O
histologic	O
types	O
of	O
breast	O
carcinoma	O
.	O

These	O
results	O
indicate	O
the	O
utility	O
of	O
this	O
FISH	O
technique	O
for	O
a	O
better	O
definition	O
of	O
the	O
biological	O
characteristics	O
of	O
ductal	O
carcinomas	O
.	O

Increased	O
proliferation	O
,	O
cytotoxicity	O
,	O
and	O
gene	O
expression	O
after	O
stimulation	O
of	O
human	O
peripheral	O
blood	O
T	O
lymphocytes	O
through	O
a	O
surface	O
ganglioside	O
(	O
GD3	O
)	O
[	O
published	O
erratum	O
appears	O
in	O
J	O
Immunol	O
1994	O
Jul	O
15	O
;	O
153	O
(	O
2	O
)	O
:	O
910	O
]	O

However	O
,	O
their	O
specific	O
function	O
in	O
these	O
processes	O
has	O
not	O
been	O
clearly	O
defined	O
.	O

In	O
this	O
study	O
,	O
we	O
have	O
investigated	O
the	O
mechanisms	O
by	O
which	O
the	O
R24	B
mAb	I
affects	O
T	O
cell	O
functions	O
.	O

We	O
have	O
observed	O
that	O
the	O
R24	B
mAb	I
stimulates	O
GD3	O
+	O
T	O
cell	O
proliferation	O
,	O
cytotoxicity	O
,	O
and	O
surface	O
marker	O
expression	O
of	O
IL	B
-	I
2R	I
alpha	I
-	I
chain	I
,	O
IL	B
-	I
2R	I
beta	I
-	I
chain	I
,	O
HLA	B
-	I
DR	I
,	O
CD11a	B
,	O
and	O
CD11c	B
.	O

R24	B
-	O
stimulated	O
increases	O
in	O
proliferation	O
,	O
cytotoxicity	O
,	O
and	O
cell	O
surface	O
protein	O
expression	O
could	O
be	O
blocked	O
by	O
cyclosporin	O
and	O
staurosporin	O
,	O
indicating	O
that	O
cyclophilin	B
/	I
calcineurin	I
and	O
protein	B
kinase	I
C	I
may	O
be	O
involved	O
in	O
the	O
R24	B
signaling	O
pathway	O
.	O

Additionally	O
,	O
herbimycin	O
A	O
,	O
a	O
tyrosine	B
kinase	I
inhibitor	O
,	O
blocked	O
the	O
R24	B
-	O
stimulated	O
increase	O
in	O
proliferation	O
but	O
not	O
cytotoxicity	O
at	O
concentrations	O
consistent	O
with	O
specificity	O
for	O
tyrosine	B
kinases	I
.	O

Using	O
fluorescence	O
in	O
situ	O
hybridization	O
(	O
FISH	O
)	O
,	O
we	O
show	O
here	O
that	O
the	O
genes	B
encoding	O
the	O
TATA	B
-	I
box	I
binding	I
protein	I
(	O
TBP	B
)	O
,	O
TFIIB	B
,	O
TFIIE	B
alpha	I
,	O
TFIIE	B
beta	I
,	O
RAP30	B
,	O
RAP74	B
and	O
the	O
62	B
kDa	I
subunit	I
,	O
of	O
TFIIH	B
are	O
located	O
at	O
the	O
human	B
chromosomal	I
bands	I
6q26	I
-	I
27	I
,	I
1p21	I
-	I
22	I
,	I
3q21	I
-	I
24	I
,	I
8p12	I
,	I
13q14	I
,	I
19p13	I
.	I
3	I
and	I
11p14	I
-	I
15	I
.	I
1	I
,	O
respectively	O
.	O

Although	O
no	O
proof	O
yet	O
exists	O
of	O
a	O
role	O
for	O
these	O
lesions	O
in	O
DLCL	O
pathogenesis	O
,	O
the	O
feature	O
of	O
the	O
BCL	B
-	I
6	I
gene	I
product	I
,	O
its	O
specific	O
pattern	O
of	O
expression	O
in	O
B	O
cells	O
,	O
and	O
the	O
clustering	O
of	O
lesions	O
disrupting	O
its	O
regulatory	O
domain	O
strongly	O
suggest	O
that	O
deregulation	O
of	O
BCL	B
-	I
6	I
expression	O
may	O
contribute	O
to	O
DLCL	O
development	O
.	O

DLCL	O
represent	O
a	O
heterogeneous	O
group	O
of	O
neoplasms	O
which	O
are	O
treated	O
homogeneously	O
despite	O
the	O
fact	O
that	O
only	O
50	O
%	O
of	O
patients	O
experience	O
long	O
-	O
term	O
disease	O
-	O
free	O
survival	O
(	O
Schneider	O
et	O
al	O
.	O
1990	O
)	O
.	O

It	O
is	O
thus	O
generally	O
believed	O
that	O
the	O
pancreatic	O
endocrine	O
-	O
lineage	O
possesses	O
the	O
ability	O
to	O
mature	O
along	O
a	O
differentiation	O
pathway	O
that	O
shares	O
many	O
characteristics	O
with	O
those	O
of	O
neuronal	O
differentiation	O
.	O

Octamer	O
independent	O
activation	O
of	O
transcription	O
from	O
the	O
kappa	B
immunoglobulin	I
germline	I
promoter	I
.	O

To	O
further	O
elucidate	O
the	O
role	O
of	O
this	O
variant	O
octamer	B
motif	I
in	O
the	O
regulation	O
of	O
germline	B
transcription	O
from	O
the	O
unrearranged	O
kappa	B
locus	I
,	O
we	O
have	O
quantitated	O
the	O
relative	O
binding	O
affinity	O
of	O
Oct	B
-	I
1	I
and	O
Oct	B
-	I
2	I
for	O
the	O
variant	O
octamer	B
motif	I
and	O
determined	O
the	O
functional	O
role	O
of	O
this	O
octamer	B
motif	I
in	O
transcriptional	O
activation	O
.	O

In	O
the	O
present	O
study	O
,	O
we	O
showed	O
that	O
CD14	O
+	O
adherent	O
human	O
monocytes	O
can	O
differentiate	O
into	O
CD1	O
+	O
relB	O
+	O
dendritic	O
cells	O
(	O
DC	O
)	O
by	O
the	O
combination	O
of	O
GM	B
-	I
CSF	I
plus	O
interleukin	B
-	I
4	I
(	O
IL	B
-	I
4	I
)	O
and	O
that	O
they	O
differentiate	O
into	O
tartrate	O
-	O
resistant	O
acid	O
phosphatase	O
(	O
TRAP	O
)	O
-	O
positive	O
osteoclast	O
-	O
like	O
multinucleated	O
giant	O
cells	O
(	O
MGC	O
)	O
by	O
the	O
combination	O
of	O
M	B
-	I
CSF	I
plus	O
IL	B
-	I
4	I
.	O

The	O
mechanism	O
of	O
inhibition	O
is	O
related	O
to	O
the	O
surface	O
expression	O
of	O
several	O
cell	O
adhesion	B
molecules	I
.	O

Flow	O
cytometry	O
analyses	O
on	O
cultured	O
cells	O
that	O
were	O
treated	O
with	O
tepoxalin	O
or	O
antisense	O
oligonucleotides	O
to	O
the	O
P65	B
/	I
p50	I
subunit	I
of	O
NF	B
-	I
kappa	I
B	I
,	O
and	O
then	O
stimulated	O
with	O
PMA	O
,	O
revealed	O
a	O
reduced	O
expression	O
of	O
CD11b	B
/	I
CD18	I
on	O
monocytic	O
HL60	O
cells	O
,	O
and	O
endothelial	B
adhesion	I
molecule	I
-	I
1	I
(	O
CD62E	B
)	O
and	O
vascular	B
adhesion	I
molecule	I
-	I
1	I
(	O
CD106	B
)	O
on	O
human	O
umbilical	O
vein	O
endothelial	O
cells	O
.	O

Tepoxalin	O
also	O
inhibited	O
the	O
secretion	O
of	O
a	O
NF	B
-	I
kappa	I
B	I
regulated	I
chemokine	I
,	O
IL	B
-	I
8	I
,	O
a	O
known	O
inducer	O
of	O
CD11b	B
/	I
CD18	I
expression	O
.	O

Thus	O
the	O
suppression	O
of	O
CD11b	B
/	I
CD18	I
expression	O
by	O
tepoxalin	O
may	O
involve	O
IL	B
-	I
8	I
.	O

Characterization	O
of	O
a	O
CD43	B
/	I
leukosialin	I
-	O
mediated	O
pathway	O
for	O
inducing	O
apoptosis	O
in	O
human	O
T	O
-	O
lymphoblastoid	O
cells	O
.	O

The	O
monoclonal	B
antibody	I
(	O
mAb	B
)	O
J393	B
induces	O
apoptosis	O
in	O
Jurkat	O
T	O
-	O
cells	O
.	O

NH2	B
-	O
terminal	O
amino	O
acid	O
sequence	O
analysis	O
identified	O
the	O
140	B
-	I
kDa	I
surface	I
antigen	I
for	O
mAb	B
J393	I
as	O
CD43	B
/	I
leukosialin	I
,	O
the	O
major	O
sialoglycoprotein	B
of	O
leukocytes	O
.	O

While	O
Jurkat	O
cells	O
co	O
-	O
expressed	O
two	O
discrete	O
